date,time,city,country,shape,duration (seconds)
9/17/2003,22:00,kodak,us,circle,1800
9/17/2003,22:30,sacramento,us,light,10
9/17/2003,22:35,orlando,us,triangle,900
9/17/2003,23:30,honolulu,us,sphere,300
9/17/2004,00:00,gatesville,us,oval,5
9/17/2004,01:00,china lake,us,formation,300
9/17/2004,05:00,bremerton,us,sphere,240
9/17/2004,05:30,grand junction,us,oval,180
9/17/2004,07:30,scottsdale,us,sphere,7200
9/17/2004,07:45,phoenix,us,sphere,11700
9/17/2004,13:50,littleton,us,cigar,5
9/17/2004,19:30,dugas,us,rectangle,300
9/17/2004,21:09,san antonio,us,triangle,30
9/17/2004,22:14,sonora,us,triangle,180
9/17/2004,23:00,duluth,us,disk,60
9/17/2004,23:30,eureka,us,triangle,600
9/17/2005,01:30,lake geneva,us,light,900
9/17/2005,02:30,griffin,us,light,2700
9/17/2005,07:45,nephi,us,disk,1200
9/17/2005,08:56,federal way,us,light,1800
9/17/2005,10:40,s&atilde;o paulo (brazil),,triangle,1200
9/17/2005,13:00,midwest city,us,cylinder,180
9/17/2005,19:30,fresno,us,disk,180
9/17/2005,19:44,newnan,us,cigar,120
9/17/2005,20:00,cape lookout/tillamook,,formation,420
9/17/2005,20:00,newark,us,triangle,60
9/17/2005,21:00,lake geneva,us,circle,2700
9/17/2005,21:00,oceanside,us,light,3
9/17/2005,21:00,tillamook/bay city,,formation,420
9/17/2005,21:15,lesage,us,light,5
9/17/2005,21:30,austin,us,fireball,3
9/17/2005,22:00,havre,us,fireball,120
9/17/2005,23:00,matthews,us,diamond,300
9/17/2005,23:00,rockaway,,light,20
9/17/2006,03:30,las vegas,us,chevron,0.45
9/17/2006,05:30,st. michaels,us,cylinder,240
9/17/2006,11:00,havre de grace,us,disk,3
9/17/2006,17:00,san francisco,us,light,2700
9/17/2006,19:13,boksburg (south africa),,light,240
9/17/2006,20:00,chula vista,us,other,10
9/17/2006,20:00,san diego,us,sphere,300
9/17/2006,21:00,culpepper,,unknown,300
9/17/2006,21:00,gainesville,us,light,90
9/17/2006,23:47,pahrump,us,light,600
9/17/2007,01:00,bay shore,us,formation,600
9/17/2007,02:00,snowmass village,us,light,7200
9/17/2007,05:45,naples,us,disk,5
9/17/2007,05:45,placerville,us,triangle,120
9/17/2007,13:31,pewaukee,us,unknown,1
9/17/2007,17:00,greeneville,us,light,216
9/17/2007,17:30,santa barbara,us,light,60
9/17/2007,19:17,bodega bay,us,cigar,900
9/17/2007,20:00,memphis,us,light,15
9/17/2007,20:00,oroville,us,triangle,30
9/17/2007,20:38,weston super mare (uk/england),,unknown,20
9/17/2007,21:00,midland (canada),ca,triangle,180
9/17/2007,21:00,vermont,us,light,60
9/17/2007,21:15,galesburg,us,light,180
9/17/2007,22:00,bethlehem,us,light,90
9/17/2007,22:00,clear lake,us,light,300
9/17/2007,22:30,wallingford,us,circle,3600
9/17/2007,23:00,des moines,us,unknown,3600
9/17/2007,23:02,watertown,us,disk,2400
9/17/2007,23:15,gate city,us,sphere,180
9/17/2007,23:15,san carlos,us,formation,10
9/17/2007,23:15,weber city (va; closest town),,circle,180
9/17/2008,03:45,london (canada),ca,light,180
9/17/2008,04:00,riverside,us,other,12
9/17/2008,14:25,scottsdale,us,changing,600
9/17/2008,19:00,springfield,us,fireball,2400
9/17/2008,19:30,hurst,us,circle,1200
9/17/2008,19:56,whitby (canada),ca,circle,300
9/17/2008,20:00,riverside,us,egg,20
9/17/2008,20:00,whitefield,us,light,60
9/17/2008,20:05,pratt,us,circle,120
9/17/2008,20:30,atwater,us,triangle,300
9/17/2008,21:00,wentworth,us,light,30
9/17/2008,21:15,frankfort,us,other,600
9/17/2008,21:20,kettering,us,other,120
9/17/2008,22:30,rockford,us,unknown,1500
9/17/2008,23:00,gainesville,us,light,10
9/17/2008,23:00,vassar,us,fireball,60
9/17/2009,00:00,brownsdale,us,changing,14400
9/17/2009,00:00,houston,us,circle,120
9/17/2009,01:00,fairborn,us,unknown,600
9/17/2009,01:45,santa cruz/aptos,,light,5400
9/17/2009,05:35,oshawa (canada),ca,flash,12
9/17/2009,09:50,everett,us,triangle,10
9/17/2009,11:50,auburn,us,triangle,300
9/17/2009,12:53,scarborough (canada),ca,changing,180
9/17/2009,12:59,scarborough (canada),ca,cone,50
9/17/2009,20:19,clinton,us,unknown,20
9/17/2009,20:38,harrogate (uk/england),gb,,120
9/17/2009,20:50,greenbrook,,light,1200
9/17/2009,21:10,williamsville,us,triangle,15
9/17/2009,22:00,new haven,us,unknown,900
9/17/2009,23:00,cincinnati,us,circle,900
9/17/2010,01:00,grand junction,us,triangle,30
9/17/2010,03:00,cambria,us,light,60
9/17/2010,05:45,summerville,us,formation,60
9/17/2010,06:00,jamestown,us,cigar,60
9/17/2010,06:30,panorama city,us,circle,1800
9/17/2010,07:30,winterville,us,circle,45
9/17/2010,13:00,grand junction,us,chevron,20
9/17/2010,16:30,kettering,us,disk,60
9/17/2010,19:00,arlington,us,light,300
9/17/2010,19:40,galloway,us,other,600
9/17/2010,19:50,escondido,us,light,300
9/17/2010,20:30,st. thomas (canada),ca,unknown,300
9/17/2010,20:45,louisville,us,flash,1
9/17/2010,21:56,tinley park,us,triangle,900
9/17/2010,22:00,lindale,us,triangle,15
9/17/2010,22:30,lake charles,us,light,900
9/17/2010,23:20,barendracht (netherlands),,disk,1200
9/17/2011,02:00,chicopee,us,flash,10
9/17/2011,02:23,clayton,us,unknown,30
9/17/2011,02:42,plano,us,oval,2
9/17/2011,04:31,fort worth,us,circle,120
9/17/2011,05:30,mehlville,us,oval,120
9/17/2011,09:50,bartlett,us,disk,180
9/17/2011,10:00,alamogordo,us,fireball,30
9/17/2011,18:30,salem,us,fireball,240
9/17/2011,19:00,naperville,us,light,600
9/17/2011,19:45,jackson,us,diamond,1800
9/17/2011,19:55,avon,us,unknown,1800
9/17/2011,20:05,johnston,,sphere,60
9/17/2011,20:05,west warwick,us,light,300
9/17/2011,20:30,girard,us,other,180
9/17/2011,20:30,huntersville,us,formation,300
9/17/2011,20:45,lake in the hills,us,triangle,900
9/17/2011,21:00,leonard,us,formation,600
9/17/2011,21:00,warsaw,us,sphere,600
9/17/2011,21:17,anthony,us,triangle,6
9/17/2011,21:26,joshua tree,us,disk,120
9/17/2011,21:30,chelsea,us,oval,600
9/17/2011,21:30,monticello,us,circle,300
9/17/2011,22:00,rockledge,us,cone,300
9/17/2011,22:30,pilesgrove,,light,900
9/17/2011,23:00,defiance,us,circle,120
9/17/2011,23:00,st. augustine,us,circle,3
9/17/2011,23:59,montevrain (france),,circle,720
9/17/2012,01:10,fountain valley,us,unknown,300
9/17/2012,03:00,davie,us,circle,600
9/17/2012,05:13,okinawa (japan),,light,1800
9/17/2012,06:15,germantown,us,light,60
9/17/2012,08:45,woodland,us,light,15
9/17/2012,14:30,st. paul,us,light,180
9/17/2012,18:00,jacksonville,us,other,600
9/17/2012,19:00,dryden,us,light,10
9/17/2012,20:30,bangor,us,light,10
9/17/2012,20:45,tacoma (northeast section),us,light,50
9/17/2012,21:00,atlantic highlands,us,disk,120
9/17/2012,21:00,carmine,us,fireball,240
9/17/2012,21:35,kingshill (u. s. virgin islands),,fireball,3
9/17/2012,22:30,sumter,us,light,240
9/17/2013,00:00,fayetteville,us,triangle,45
9/17/2013,14:00,blackwood,us,sphere,15
9/17/2013,15:30,mesa,us,triangle,2400
9/17/2013,16:20,flint,us,changing,180
9/17/2013,16:45,memphis,us,other,10
9/17/2013,20:00,tumacacori,us,changing,300
9/17/2013,20:15,westport,,,300
9/17/2013,21:34,akron,us,unknown,7
9/17/2013,21:45,riverside,us,circle,180
9/17/2013,22:00,portland,us,light,900
9/18/1975,17:00,monte alegre (para) (brazil),,cigar,20
9/18/1986,16:00,owensboro,us,cylinder,180
9/18/1986,20:30,colts neck,us,fireball,1800
9/18/1987,23:00,lima,us,rectangle,480
9/18/1991,22:00,olympia,us,changing,180
9/18/1991,23:00,montreal (canada),ca,triangle,60
9/18/1995,04:20,wilcox,,,60
9/18/1995,18:40,n. kingston,,,5400
9/18/1996,00:20,ann arbor,us,fireball,5
9/18/1997,04:15,west manchester,us,changing,6300
9/18/1997,20:15,panama city,us,unknown,30
9/18/1997,22:15,doha (qatar),,circle,15
9/18/1998,01:45,cozad,us,changing,30
9/18/1998,19:00,ashland,us,oval,120
9/18/1998,19:00,cornwall (south stormont) (canada),ca,unknown,120
9/18/1998,21:00,diamond bar,us,oval,60
9/18/1998,21:30,del mar,us,fireball,60
9/18/1998,22:25,salt lake city,us,triangle,12
9/18/1998,23:51,castaic,us,fireball,2
9/18/1999,01:38,kill devil hills,us,formation,10
9/18/1999,02:00,kelowna (canada),ca,formation,30
9/18/1999,03:30,london (croydon) (uk/england),gb,unknown,10
9/18/1999,06:25,seattle,us,,120
9/18/1999,08:25,catalina (35 mi north of tucson),us,sphere,45
9/18/1999,09:15,east machias,us,light,420
9/18/1999,18:30,nashville,us,circle,120
9/18/1999,20:05,john day (clyde holliday camp ground&#44 7 miles west of),us,light,1200
9/18/1999,21:08,snohomish,us,unknown,180
9/18/2000,08:00,allentown,us,disk,300
9/18/2000,18:30,san diego,us,oval,600
